"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
17911916037379217,17841401519683378,moataz_mashal,"Moataz Mashal","كل شخص فينا عنده أكثر من لماذا بداخله، ""لماذا"" بدك شغل أفضل، ""لماذا"" بدك جسم أحسن، ""لماذا"" بدك أطفال أكثر، ""لماذا"" بدك مصاري أكتر، ""لماذا"" بدك تنجح في شغلة معينة... 

ولكن كل هدول في ""لماذا""  واحدة رئيسية بتحركهم و بتقودك و هاي هي ال ""لماذا"" اللي لازم تعرفها عشان تكون مرتاح و تمشي في الطريق الصحيح.

شاهد الخطاب كامل على اليوتيوب قناة @ted ، الرابط بالبايو",28,"05/01/2026 09:21",https://www.instagram.com/reel/DXzXNmbzoCk/,"IG reel",,Lifetime,36950,23867,963,136,13,7,213
18135820243535567,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	بتعرف اجابة السؤال اللي بآخر سلايد؟⁩",0,"05/02/2026 09:05",https://www.instagram.com/p/DX16RURCHyc/,"IG carousel",,Lifetime,83303,29993,681,276,2,16,409
18409738255179338,17841401519683378,moataz_mashal,"Moataz Mashal","ما تفكر كتير اكتب اول شغلة اجت على بالك و شاركنا اياها في التعليقات “شغلة واحدة بس عن نفسك بعيد عن شغلك؟ “",0,"05/03/2026 08:57",https://www.instagram.com/reel/DX4d84TIYcp/,"IG reel",,Lifetime,56418,37938,1595,429,37,29,411
18065470238354179,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	⁨هم عن جد سابقين ولا أنت اللي بدك تكون في سباق مش لألك؟!⁩⁩",74,"05/04/2026 08:57",https://www.instagram.com/reel/DX7CeszIZ-z/,"IG reel",,Lifetime,60020,40974,1504,260,24,18,342
18064079069502646,17841401519683378,moataz_mashal,"Moataz Mashal","في فترة من حياتي كنت مفكر إن القوة يعني تضل مكمل…
ترد على الكل، تتحمل، تنجز، وتبين دايماً إنك تمام.

كنت بعطي من وقتي، من طاقتي، من هدوئي… وأحيانًا من قلبي.
و ما كنت بلاقي لحظة ابعد فيها شوي عن الصوت، عن الركض، عن الرسائل، عن كل شي بيخليني مشغول.

لحد ما فهمت إن الإنسان ممكن يكون محاط بكل شي، وبنفس الوقت بعيد عن نفسه.

فصرت أتعلم آخذ لحظات بسيطة إلي، أقعد في هدوء، أتنفّس، أسمع اللي جوّاتي ، وأذكر حالي إني مش لازم أكون قوي طول الوقت.

في لحظات الصمت هاي فهمت أشياء كثيرة عني…
فهمت إني ما كنت محتاج أكون متاح دائمًا، ولا محتاج أرضي الكل، كنت محتاج ما أخسر حالي وأنا بحاول ما أزعل حدا.

يمكن الحياة ما بتعطينا دايمًا مساحة نرتاح، بس إحنا لازم نتعلم نخلق هاي المساحة.

لأن أحيانًا، أبسط لحظة هدوء هي اللي بتشحن طاقتك مرة تانيه لتقدر تكمل.",0,"05/05/2026 09:05",https://www.instagram.com/p/DX9orLyCtfr/,"IG image",,Lifetime,102508,55684,1597,112,21,42,408
18084414857090245,17841401519683378,moataz_mashal,"Moataz Mashal","بتعاني من التشتت!

 اسمع الفيديو للآخر لتعرف كيف ممكن تتخلص منه بطريقة سهلة⁩",92,"05/06/2026 09:00",https://www.instagram.com/reel/DYAM0ZKTnie/,"IG reel",,Lifetime,38359,24157,1252,426,19,23,353
18118372495663603,17841401519683378,moataz_mashal,"Moataz Mashal","حين تستطيع أن تأخذ ما ليس لك… ولا تأخذ.

حين تستطيع أن تكذب وتنقذ صورتك… ولا تكذب.

حين تستطيع أن تستغل ضعف أحد… ولا تستغل.

حين تستطيع أن تظلم … وتختار ألا تظلم..

ليست النزاهة أن تبتعد عن الخطأ لأن الطريق مراقب، بل أن تبتعد عنه حتى لو كان الطريق خالياً

الضمير الحقيقي هو أن تكون أنت الشاهد على نفسك…

حتى عندما لا يشهد عليك أحد.⁩",3,"05/07/2026 09:00",https://www.instagram.com/reel/DYCxoWdBsjn/,"IG reel",,Lifetime,94937,49523,1518,132,3,24,260
18584336392008464,17841401519683378,moataz_mashal,"Moataz Mashal","من اجمل ما سمعت عن التربية 

دورنا كأهل إننا نسوي اللي علينا و نحط البذرة الصح، و لكن النتيجة مش مسؤوليتنا.",44,"05/08/2026 09:05",https://www.instagram.com/reel/DYFW-GhBCPL/,"IG reel",,Lifetime,425314,303856,16335,13724,2038,153,4501
17849528373697035,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	الطريق المريح مش دايماً بيكون الطريق الصحيح⁩",63,"05/10/2026 09:00",https://www.instagram.com/reel/DYKgB3-BbOo/,"IG reel",,Lifetime,53798,33961,1540,295,16,20,401
17871872865656329,17841401519683378,moataz_mashal,"Moataz Mashal","ربنا بيختارك الي أنت محتاجه الآن في حياتك لتتعلم درس معين، لتتقرب من شخص أو تبعد عن شخص، لتعرف أنت عالطريق الصح أو الغلط، لو بتتقرب منه ولا بتبعد، لو عنجد أنت ""مؤمن"" وبتستحق كرامات ودلال المؤمن، ولا أنت بس بتكرر كلمات دون معنى حقيقي زي كلمة ""الحمد لله"". 

مستحيل ربنا يخذلك، مستحيل.",0,"05/11/2026 09:57",https://www.instagram.com/reel/DYNLLi6qQJ8/,"IG reel",,Lifetime,76252,53178,3138,710,57,34,603
18102962746806043,17841401519683378,moataz_mashal,"Moataz Mashal","في ناس بتسمع عشان ترد.
وفي ناس بتسمع عشان تدافع عن نفسها.
وفي ناس بتسمع وهي من جوّا مستعجلة تخلص الحوار.
⁨	
في فرق كبير بين إنك تسمع شخص، وبين إنك تنصت له.

الاستماع أحيانًا بيكون بالأذن، بس الإنصات بيكون بالقلب.

إنك تكون حاضر مع اللي قدامك، مش بس تسمع كلماته… تسمع اللي ورا الكلمات.

تنتبه لنبرة صوته، للسكتة اللي بين الجمل، للشي اللي حاول يحكيه وما عرف، وللوجع اللي يمكن غطّاه بابتسامة بسيطة.

مش كل شخص بيحكي معك بده نصيحة. ومش كل فضفضة محتاجة حل، ومش كل صمت معناه إنه خلص كلام.

أحيانًا اللي قدامك بيكون محتاج رد.
وأحيانًا بيكون محتاج مساعدة حقيقية.
وأحيانًا… كل اللي محتاجه إنك تكون موجود.
تسمعه بعناية، تخليه يحس إنه مش لحاله، وإن مشاعره إلها مكان آمن عندك.

بس الإنصات الحقيقي إنك تسأل حالك:
الشخص اللي قدامي… شو محتاج مني هلأ؟

لأن في وجع ما بدّه تحليل… بدّه حضن معنوي.
وفي تعب ما بدّه نصيحة… بدّه وجود.
وفي كلام ما بدّه مقاطعة… بدّه أمان.

أحيانًا أعظم دعم بتقدمه لإنسان، مش إنك تعطيه جواب ذكي، ولا حل مثالي، ولا كلام كثير.

أحيانًا أعظم دعم، إنك تخليه يطلع اللي بقلبه، وهو حاسس إنك سامعه بصدق.

مش دايمًا لازم تسمع عشان ترد، أحيانًا لازم تنصت عشان تفهم.⁩",0,"05/12/2026 08:57",https://www.instagram.com/p/DYPo0CGqI2b/,"IG image",,Lifetime,55090,29761,497,18,0,6,53
17987640081002784,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	شايل كل شي لحالك؟! 
وقف و ابدأ اطلب المساعدة من شريك حياتك…⁩",80,"05/13/2026 09:00",https://www.instagram.com/reel/DYSOaeZBWCb/,"IG reel",,Lifetime,47578,30922,1311,328,14,17,355
17858340222650241,17841401519683378,moataz_mashal,"Moataz Mashal","بتضل تلفّ حوالين نفس الفكرة، تعيدها بعقلك من كل زاوية

“طب لو صار هيك؟”
“طب لو غلطت؟”
“طب لو اخترت الطريق الغلط؟”

وبتحس إنك عم تشتغل على الموضوع، بس بالحقيقة إنت عم تستهلك حالك جوا الموضوع.

لأن في نوع تفكير مش هدفه يخليك توصل لقرار، هدفه يخلّيك بعيد عن لحظة القرار.

الدماغ لما يخاف من الخطوة، ما بيحكيلك: “أنا خايف.”
بيحكيلك: “استنى شوي… فكّر أكثر.”

فبتصير التحليلات شكلها وعي، والتردد شكله حكمة، والتأجيل شكله حرص.

بس الحقيقة؟

إنت مش دايمًا محتاج معلومة زيادة.
أحيانًا إنت محتاج شجاعة أقل من المثالية، وحركة صغيرة تكسر الدائرة.

جرّبها اليوم:
تنفس 3 مرات ببطء.
اكتب الشغلة اللي برأسك وعم تفكر فيها.

اسأل حالك:
“شو أصغر خطوة ممكن أعملها في هاد الموضوع خلال 10 دقايق؟”

ما بدك خطوة تغيّر حياتك، بدك خطوة صغيرة تثبت لعقلك إنك مش عالق و تكسر فيها دوامة التفكير اللي ما بتنتهي.

ابعت الرسالة.
افتح الملف.
احكي الكلمة.
ابدأ أول 5 دقايق.
اختار موعد.
اطلب المساعدة.

أياً كان الشي سوي اول و أصغر خطوة فيه
لأن الخروج من التفكير الزائد مش بيصير بفكرة أذكى، بيصير بحركة أبسط.

مش كل تفكير وعي، بعضه هروب مرتب.

والقرار اللي بتأجله كل يوم، غالبًا مش محتاج وضوح أكثر، محتاج إنك تتحرك رغم عدم اكتمال الوضوح.⁩⁩",0,"05/14/2026 09:04",https://www.instagram.com/reel/DYUzmtxqI6w/,"IG reel",,Lifetime,62250,35746,588,130,4,9,305
17874720234478160,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	اشكر الله على كل نعمة في حياتك ولو كنت مفكرها صغيرة

اشكره و شوف كيف عطائه رح يكون..⁩",26,"05/15/2026 09:10",https://www.instagram.com/reel/DYXZGXthJtl/,"IG reel",,Lifetime,77647,55852,3028,685,95,42,459
17991346340794735,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	عمرك فكرت انه ممكن غلطة واحدة منك تدمر طفلك طول عمره؟ 

اقرأ للآخر⁩",0,"05/16/2026 09:48",https://www.instagram.com/p/DYaCSh5Ci77/,"IG carousel",,Lifetime,89445,30498,396,102,1,0,198
18177815974393048,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	هاي مش شطارة ولا ذكاء اجتماعي هاد تشتت و ضياع⁩",0,"05/18/2026 08:58",https://www.instagram.com/reel/DYfF9QxqcU_/,"IG reel",,Lifetime,47239,30050,1367,303,14,26,411
18173930101410305,17841401519683378,moataz_mashal,"Moataz Mashal","جيلنا عنده إجابة لكل سؤال.

أي معلومة بدك إياها؟
ثواني وبتوصل.

غوغل.
يوتيوب.
بودكاست.
ريلز.
شات جي بي تي.

بنعرف كيف نعتني بصحتنا، بس بنؤذي حالنا كل يوم.

بنعرف إنه النوم مهم، بس بنهرب للشاشة.

بنعرف إنه المقارنة بتدمرنا، ومع هيك بنقارن حياتنا بحياة غيرنا. 

بنعرف كثير.

لدرجة صرنا نحسب المعرفة إنجاز.

بس المشكلة عمرها ما كانت نقص معلومات.

المشكلة إننا خلطنا بين المعرفة والفهم.

المعرفة بتخليك تشرح. 
الفهم بيخليك تتصرف.

المعرفة بتعطيك شعور مؤقت إنك تطورت.
الفهم بيغيّر طريقة عيشك فعلًا.

كم فكرة حفظتها…
وما غيّرت فيك أي شيء؟

كم مرة حسّيت إنك “وعيت”…
بس رجعت لنفس العادات بعد ساعات؟

هاي هي الفجوة اللي بتاكل جيل كامل.

لأن الإنسان ما بيتغيّر لما يعرف أكثر.
بيتغيّر لما يفهم نفسه أكثر.

يفهم ليش يهرب.
ليش يأجل.
ليش يعيد نفس الأذى وهو واعي عليه.

أحيانًا الشخص اللي بيعرف أقل…
بس فاهم نفسه، بيعرف يعيش أحسن من شخص حافظ ألف فكرة عن الحياة.

لأن الفهم يقود لقرار.

أما المعرفة بدون فعل؟

فمجرد ضجيج…
يعطيك وهم إنك عم تتحرك، بينما أنت واقف مكانك.",0,"05/19/2026 09:08",https://www.instagram.com/p/DYhsI2HqTqE/,"IG image",,Lifetime,84750,43590,486,21,1,13,37
17897126865456244,17841401519683378,moataz_mashal,"Moataz Mashal","تخلص من هاي العادة للحفاظ على علاقة ناجحة",0,"05/20/2026 09:05",https://www.instagram.com/reel/DYkQNEqqLWJ/,"IG reel",,Lifetime,55039,34614,1302,495,25,7,472
18130088386587559,17841401519683378,moataz_mashal,"Moataz Mashal","الصمت في العلاقة أخطر من الخناق، غياب المشاكل لا يعني انه العلاقة بخير.. اقرأ للآخر لتعرف كيف تحافظ على علاقة حية و صحية",0,"05/22/2026 11:04",https://www.instagram.com/p/DYpnulOgFu0/,"IG carousel",,Lifetime,184364,71422,997,817,3,2,1229
18131900119574467,17841401519683378,moataz_mashal,"Moataz Mashal","طريقة السؤال والحوار بتفرق كتير بالعلاقة بينك و بين طفلك. 👧🧒",51,"05/23/2026 09:02",https://www.instagram.com/reel/DYsAFgthpxq/,"IG reel",,Lifetime,61565,44706,1705,917,108,15,645
18584410459033327,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	اي شي بتخاف منه، بعدك عنه عمره ما كان الحل..⁩",0,"05/24/2026 08:59",https://www.instagram.com/reel/DYui26SqQ8-/,"IG reel",,Lifetime,28647,17581,954,218,8,17,313
18023112215685732,17841401519683378,moataz_mashal,"Moataz Mashal","اتغيرت؟ ولا لساتك ما أخدت القرار !",6,"10/20/2025 00:16",https://www.instagram.com/reel/DQBbUxRk3LW/,"IG reel",,Lifetime,187880,96067,3782,458,8,23,763
18154486159396152,17841401519683378,moataz_mashal,"Moataz Mashal","درس: #9 تعلمت إنه الإشي اللي بتهمله بينهار..

شو الإشي اللي اجا على بالك هلأ وحاسس حالك بدك ترجع تهتم فيه؟ و شو اللي مانعك؟",58,"10/14/2025 09:03",https://www.instagram.com/reel/DPy7UT5iEcG/,"IG reel",,Lifetime,89681,55578,3625,1197,98,43,853
17896863261326747,17841401519683378,moataz_mashal,"Moataz Mashal","ما تستهون بإنجازاتك البسيطة، لأنها هي البداية للإنجاز الأكبر...
شو آخر إنجاز بسيط عملته وقررت تعطيه حقه؟",0,"10/15/2025 02:05",https://www.instagram.com/p/DP0v_mTE3Le/,"IG carousel",,Lifetime,119702,35033,838,220,5,9,301
18087506521907570,17841401519683378,moataz_mashal,"Moataz Mashal","شو آخر موقف انحكالك فيه لأ؟",72,"10/15/2025 08:59",https://www.instagram.com/reel/DP1fQxdE0Uv/,"IG reel",,Lifetime,63337,36977,1927,406,20,36,441
18430880848100619,17841401519683378,moataz_mashal,"Moataz Mashal","امتى بتحس إنك بتطور عن جد؟",6,"10/16/2025 00:19",https://www.instagram.com/reel/DP3IpbPiDmi/,"IG reel",,Lifetime,189871,115177,4497,807,99,30,883
18060069500620100,17841401519683378,moataz_mashal,"Moataz Mashal","🔁 Repost 

شاركنا ثلاث نعم بحياتك 👌",79,"10/16/2025 08:59",https://www.instagram.com/reel/DP4EJLKEx5Z/,"IG reel",,Lifetime,110081,73712,4207,1116,157,68,787
18093470473843367,17841401519683378,moataz_mashal,"Moataz Mashal","اللهم أمين 🙏🙏",0,"10/17/2025 00:02",https://www.instagram.com/p/DP5rjz_iKVJ/,"IG image",,Lifetime,153003,73888,3040,355,5,22,386
17981819348911612,17841401519683378,moataz_mashal,"Moataz Mashal","كيف العلاقة بينك و بين الرياضة؟",5,"10/18/2025 00:13",https://www.instagram.com/reel/DP8Rb_IiMMp/,"IG reel",,Lifetime,133231,73484,3325,1424,29,16,597
18178422619353875,17841401519683378,moataz_mashal,"Moataz Mashal","درس #10: تعلمت إنه الألم جزء من الصفقة يا بتتعلم منه يا بتضلك ضحيته.",48,"10/18/2025 09:01",https://www.instagram.com/reel/DP9N7_jE8FB/,"IG reel",,Lifetime,71602,43919,2825,752,34,33,522
17867327718466182,17841401519683378,moataz_mashal,"Moataz Mashal","شو صار فينا ؟ كنا أطفال فضوليين جدا ! 

ليش بطلنا نلعب؟ ليش بطلنا نضحك؟ ليش صرنا ناخذ الأمور شخصية زيادة عن اللزوم؟ ليش بطلنا نسامح، صرنا نوقف بوجه بعض على اتفه الأمور؟ ليش بطلنا نعتمد على حالنا و صرنا نلوم الناس على كل شيء؟ ليش بطلنا نتعلم كل يوم شي جديد؟ وليش بطلنا نسأل الأسئلة الفضولية اللي كانت تغير حياتنا وترسمها؟ 

‏سمعونا أراكم ، ليش صرنا هيك يا ترى؟",0,"10/19/2025 01:34",https://www.instagram.com/p/DP-_oZRkwBp/,"IG image",,Lifetime,99584,36952,859,31,10,29,53
18116530237544969,17841401519683378,moataz_mashal,"Moataz Mashal","اسأل نفسك وشاركنا ""كيف فيك تساعد نفسك، كيف فيك تحسن من حياتك؟، شو الأشي اللي حابب تسويه لحالك؟""",86,"10/19/2025 09:46",https://www.instagram.com/reel/DP_31qpEyYt/,"IG reel",,Lifetime,73282,48127,2456,603,72,58,457
18080625136693096,17841401519683378,moataz_mashal,"Moataz Mashal",,0,"05/29/2025 04:16",https://www.instagram.com/p/DKPEjFAztUF/,"IG image",,Lifetime,132575,94400,3473,584,1,51,142
18046580270433375,17841401519683378,moataz_mashal,"Moataz Mashal","افضل استراتيجية لترتب فيها يومك... 

تاج زميلك بالشغل اللي دايماً مش عارف بشو يبلش..😱😅",51,"05/29/2025 08:46",https://www.instagram.com/reel/DKPjAuVTwlT/,"IG reel",,Lifetime,101235,62992,3060,796,37,43,629
18008981504744119,17841401519683378,moataz_mashal,"Moataz Mashal","اسأل نفسك السؤالين اللي بالفيديو قبل ما تبدأ...

و شاركنا شو الاشي اللي حاسس إنك ممكن تسويه و يغير حياة ولو شخص واحد؟",63,"05/30/2025 08:41",https://www.instagram.com/reel/DKSHcP4zoJ7/,"IG reel",,Lifetime,78310,48647,2306,270,36,45,449
17910431748037178,17841401519683378,moataz_mashal,"Moataz Mashal",,0,"06/06/2025 03:49",https://www.instagram.com/p/DKjnyC-zHlX/,"IG image",,Lifetime,65303,45217,1162,7,1,37,34
17865264432330203,17841401519683378,moataz_mashal,"Moataz Mashal","تاج الشخص اللي بتعرفه لازم يسمع هاد الحكي او ابعتلو الفيديو و احكيلو ""مش غلط إنك تعبر و شكراً لإلك إنك عم تتحمل 💪💙""",81,"06/12/2025 09:00",https://www.instagram.com/reel/DKzn87zz6Wr/,"IG reel",,Lifetime,169239,100561,5239,1100,73,71,1054
18009488045768752,17841401519683378,moataz_mashal,"Moataz Mashal","بتعرف الجواب؟",7,"06/13/2025 03:36",https://www.instagram.com/reel/DK1nu7JTK-x/,"IG reel",,Lifetime,117471,71035,1897,213,11,20,350
17848850496453403,17841401519683378,moataz_mashal,"Moataz Mashal","وعود ربانية تخليك تتأكد إنه بعد كل آلم و تعب رح يجي فرج و خير.

احفظ الفيديو وارجع له كل ما تحس إنك تعبان و مش قادر تتحمل.",72,"06/13/2025 09:05",https://www.instagram.com/reel/DK2NVT8zhgx/,"IG reel",,Lifetime,441445,316071,21680,5390,3264,245,4321
18388563460139378,17841401519683378,moataz_mashal,"Moataz Mashal","شو النجاح بالنسبة لألك؟",71,"06/14/2025 06:20",https://www.instagram.com/reel/DK4fQeTzTbc/,"IG reel",,Lifetime,99413,64339,3358,621,59,76,682
18007061210717089,17841401519683378,moataz_mashal,"Moataz Mashal","في شي بحياتك خايف تواجهه، و كابته؟",89,"06/15/2025 09:09",https://www.instagram.com/reel/DK7XXXIz9Zq/,"IG reel",,Lifetime,113507,70829,3932,819,66,50,1082
18060045338215505,17841401519683378,moataz_mashal,"Moataz Mashal","اسأل نفسك ""هل ممكن تكون مدمن على إشي و أنت مش ملاحظ؟"" 🤔",110,"06/16/2025 08:59",https://www.instagram.com/reel/DK96uSZz9l5/,"IG reel",,Lifetime,96183,57368,2341,344,22,39,499
18106218952524211,17841401519683378,moataz_mashal,"Moataz Mashal","بتحب تقعد مع حالك؟ ولا بتخاف تقعد مع حالك؟!",136,"06/18/2025 09:24",https://www.instagram.com/reel/DLDHfi3zqQd/,"IG reel",,Lifetime,110734,70123,3989,695,58,98,709
18026164700698797,17841401519683378,moataz_mashal,"Moataz Mashal","جاوبنا في التعليقات 👇🏼",0,"06/19/2025 00:13",https://www.instagram.com/p/DLEtYwATQ5T/,"IG carousel",,Lifetime,235469,105588,3576,853,26,63,1344
18137575750415376,17841401519683378,moataz_mashal,"Moataz Mashal","أديش بتحط جهد لتوصل للي بدك إياه؟

أديش عن جد بتحط جهد لتكون ناجح؟
🔁Repost",62,"06/19/2025 10:02",https://www.instagram.com/reel/DLFvHvizjoc/,"IG reel",,Lifetime,179808,118631,6396,1945,537,80,1731
18284488687248925,17841401519683378,moataz_mashal,"Moataz Mashal","تفكّر في السؤال وجاوبنا في التعليقات 💭💭",8,"06/20/2025 09:09",https://www.instagram.com/reel/DLIPK2Gzc62/,"IG reel",,Lifetime,63990,39946,769,41,5,46,90
17853828678464264,17841401519683378,moataz_mashal,"Moataz Mashal","شاركنا ""هل عملك الحالي مرتبط برسالتك او بيخدمها وبيساعدك فيها؟""",0,"06/21/2025 00:23",https://www.instagram.com/p/DLJ4JlQT2WD/,"IG carousel",,Lifetime,225724,87180,2368,1141,24,25,1137
18010243490750029,17841401519683378,moataz_mashal,"Moataz Mashal","شو الشعور اللي بتحب تعطيه للأشخاص اللي حولك؟",7,"06/22/2025 01:19",https://www.instagram.com/reel/DLMjKfsTCMs/,"IG reel",,Lifetime,283623,181507,7800,1361,99,81,1621
17958727067809067,17841401519683378,moataz_mashal,"Moataz Mashal","بتعرف إنه الألم العاطفي او النفسي ممكن يتحول في لحظة لألم جسدي؟!

عمرها صارت معك و مرّ عليك ألم جسدي و خف بعد موقف او مشكلة و انحلت؟",0,"06/23/2025 00:09",https://www.instagram.com/p/DLPAFFsTIqh/,"IG carousel",,Lifetime,293054,119975,2646,1111,26,41,1428
18058963577257037,17841401519683378,moataz_mashal,"Moataz Mashal","شو العادة الصحية اللي محافظ عليها، ومستحيل ما تعملها في يومك؟",8,"06/24/2025 00:28",https://www.instagram.com/reel/DLRm5yeTnvP/,"IG reel",,Lifetime,121084,69136,2821,515,22,28,408
18037429019357298,17841401519683378,moataz_mashal,"Moataz Mashal","عمرك فكرت فيها بهاي الطريقة؟!",68,"07/02/2025 10:33",https://www.instagram.com/reel/DLnSFdkTww5/,"IG reel",,Lifetime,97740,61363,3317,837,43,57,737
17845037685504957,17841401519683378,moataz_mashal,"Moataz Mashal","شاركنا ""شو الاشي اللي بيخليك تفرح عن جد من كل قلبك؟ 🤩",47,"07/03/2025 09:15",https://www.instagram.com/reel/DLpuVzkTzB3/,"IG reel",,Lifetime,66079,40119,1584,158,9,81,204
17893914882254941,17841401519683378,moataz_mashal,"Moataz Mashal","لسه مستني الوقت المثالي لتبلش؟!",5,"07/04/2025 11:01",https://www.instagram.com/reel/DLsfbwkT_5c/,"IG reel",,Lifetime,232777,136156,5879,1084,41,42,1159
18096598252599393,17841401519683378,moataz_mashal,"Moataz Mashal","العلاج الحقيقي لا يشترى..",64,"07/05/2025 10:42",https://www.instagram.com/reel/DLvBUxdzRuV/,"IG reel",,Lifetime,144671,93438,5350,1034,40,140,842
18042407753312848,17841401519683378,moataz_mashal,"Moataz Mashal","فن لا يقدر بثمن..",103,"07/06/2025 10:42",https://www.instagram.com/reel/DLxme0Ozos0/,"IG reel",,Lifetime,77467,50542,2328,617,19,42,487
18037087901375211,17841401519683378,moataz_mashal,"Moataz Mashal","متى آخر مرة جربت فيها شي جديد؟! 🤩",0,"07/07/2025 00:12",https://www.instagram.com/p/DLzDn_7z67t/,"IG carousel",,Lifetime,156184,62808,1606,397,12,26,725
18049738952608912,17841401519683378,moataz_mashal,"Moataz Mashal","كلكم راع، وكلكم مسؤول عن رعيته...",83,"07/07/2025 10:40",https://www.instagram.com/reel/DL0LEb_T9qS/,"IG reel",,Lifetime,118110,79444,3919,2055,40,85,677
18117214780489410,17841401519683378,moataz_mashal,"Moataz Mashal","شو بتعمل مع طفلك إذا غلط؟! 👨‍👩‍👦",5,"07/08/2025 00:14",https://www.instagram.com/reel/DL1odAPzgaz/,"IG reel",,Lifetime,272717,157543,4108,2100,103,24,932
18175449589328096,17841401519683378,moataz_mashal,"Moataz Mashal","اسأل حلك الاسئلة اللي بنهاية الفيديو و احكيلنا ""هل بتعرف انت مين عن جد؟🤔""",78,"07/08/2025 09:57",https://www.instagram.com/reel/DL2rDaszqoB/,"IG reel",,Lifetime,63840,38558,1705,224,15,27,282
17979459974726379,17841401519683378,moataz_mashal,"Moataz Mashal","🔁
خطوات صغيرة، خطوات واقعية",46,"07/09/2025 08:40",https://www.instagram.com/reel/DL5HIpgz68O/,"IG reel",,Lifetime,259511,183584,9419,3099,843,71,1942
17976238985893206,17841401519683378,moataz_mashal,"Moataz Mashal","تاج الشخص اللي اجا على بالك 😍🤗",0,"07/10/2025 00:04",https://www.instagram.com/p/DL6xEhizebH/,"IG carousel",,Lifetime,208985,83276,1748,633,6,15,935
17906881539069250,17841401519683378,moataz_mashal,"Moataz Mashal","بتعرف تحمي نفسك من النصيحة الغلط؟!",6,"07/11/2025 00:11",https://www.instagram.com/reel/DL9WndGzfKQ/,"IG reel",,Lifetime,184760,93681,3735,496,20,49,630
18389924707142345,17841401519683378,moataz_mashal,"Moataz Mashal","غيّر برنامجك، و كل شي بحياتك رح يتغير...",73,"07/11/2025 07:02",https://www.instagram.com/reel/DL-FfEZzI-Z/,"IG reel",,Lifetime,190667,127581,7705,2473,509,147,1817
18304175326172039,17841401519683378,moataz_mashal,"Moataz Mashal","شو أكتر عادة بتعملها و بتحس انها عم بتعطيك طاقة في يومك؟!",8,"07/12/2025 02:12",https://www.instagram.com/reel/DMAJN2TTChE/,"IG reel",,Lifetime,154982,87825,3337,704,16,35,533
18064593386272691,17841401519683378,moataz_mashal,"Moataz Mashal","سؤال واحد بيغير برمجتك  وبيخلصك من كل التوترات بإذن الله .",73,"07/12/2025 08:39",https://www.instagram.com/reel/DMA0EcfTrSN/,"IG reel",,Lifetime,135792,87709,5104,1854,180,92,1354
18120388513488016,17841401519683378,moataz_mashal,"Moataz Mashal","شاركونا قصصكم مع الصبر بالتعليقات..",0,"07/13/2025 01:25",https://www.instagram.com/p/DMCoqOqTw07/,"IG carousel",,Lifetime,329185,141183,5273,1462,34,45,1938
18008463239606004,17841401519683378,moataz_mashal,"Moataz Mashal","سبع ثواني في سبع أيام، جربها...",65,"07/13/2025 08:38",https://www.instagram.com/reel/DMDZ6buI73x/,"IG reel",,Lifetime,283173,198176,13707,6571,1097,166,4520
18351330892085584,17841401519683378,moataz_mashal,"Moataz Mashal","🔁 شو بتعمل بهاد الوقت؟!",33,"07/14/2025 06:57",https://www.instagram.com/reel/DMFzUAaT3TX/,"IG reel",,Lifetime,840356,596817,41729,19422,11886,227,8855
17963670059944544,17841401519683378,moataz_mashal,"Moataz Mashal","عندك حدود واضحة بعلاقاتك؟!🤔",7,"07/14/2025 23:59",https://www.instagram.com/reel/DMHoUbYTo9Y/,"IG reel",,Lifetime,173494,92332,3977,447,20,39,788
18100598443505118,17841401519683378,moataz_mashal,"Moataz Mashal","شاركنا بالتعليقات جوابك للسؤال اللي بآخر صورة ...",0,"07/16/2025 00:56",https://www.instagram.com/p/DMKTyZ6T1pe/,"IG carousel",,Lifetime,149138,50097,915,173,2,32,341
18063250634195523,17841401519683378,moataz_mashal,"Moataz Mashal","الألم أكبر معلم، بتسمح لأطفالك إنه يتألموا ليتعلموا؟ 🤔",97,"07/16/2025 06:56",https://www.instagram.com/reel/DMK8yyBzKWj/,"IG reel",,Lifetime,102982,70806,3259,1887,87,49,531
18038764214348513,17841401519683378,moataz_mashal,"Moataz Mashal","اشتقتلكم جدا، مين جاهز لايفينت يقلب الحياة راساً على عقب للأفضل بإذن الله ؟ 💪🏼💪🏼",0,"07/17/2025 01:08",https://www.instagram.com/p/DMM55WUzsjy/,"IG image",,Lifetime,104548,40277,671,7,3,32,14
17966358851785254,17841401519683378,moataz_mashal,"Moataz Mashal","شغلة غيرت حياتي للأفضل الحمد لله ...🙏💪",97,"07/17/2025 07:10",https://www.instagram.com/reel/DMNi5NOzoZ1/,"IG reel",,Lifetime,210366,152996,9313,2834,938,151,2941
